"id","nombre_producto","fecha_creacion","fecha_actualizacion_producto","precio_costo_producto","precio_venta_producto","stock"
833,"DETERGENTE INDUSTRIAL X 15KG BEA","2022-07-21 15:40:22.951174","2022-07-21 15:40:22.951178","80","0","0"
834,"DETERGENTE INDUSTRIAL x 15KG SAPOLIO","2022-07-21 15:40:22.954879","2022-07-21 15:40:22.954883","65","0","0"
835,"DIAFRAGMA DE JEBE SANI","2022-07-21 15:40:22.958733","2022-07-21 15:40:22.958738","3.7","0","0"
836,"DIAFRAGMA DE JEBE SAPITO","2022-07-21 15:40:22.962107","2022-07-21 15:40:22.962111","2.5","5","0"
837,"DIFERENCIAL 2X25A","2022-07-21 15:40:22.965558","2022-07-21 15:40:22.965564","35","0","0"
838,"DIFERENCIAL 2X25A STRONGER","2022-07-21 15:40:22.969009","2022-07-21 15:40:22.969013","40","0","0"
839,"DIFERENCIAL 2X32A","2022-07-21 15:40:22.97218","2022-07-21 15:40:22.972184","38","0","0"
840,"DISCO 4 1/2"" - DIAMOND SECO TIPO UYUSTOOLS","2022-07-21 15:40:22.975763","2022-07-21 15:40:22.975766","0","0","0"
841,"DISCO CONCRETO CONTINUO CLASIC 4 1/2"" NORTON","2022-07-21 15:40:22.983036","2022-07-21 15:40:22.983042","14.5","0","0"
843,"DISCO DE CONCRETO 4 1/2""X 7/8"" NORTON","2022-07-21 15:40:22.99075","2022-07-21 15:40:22.990756","14.5","23","0"
845,"DISCO DE CONCRETO 7""X 7/8"" MAKITA","2022-07-21 15:40:22.997481","2022-07-21 15:40:22.997487","0","0","0"
848,"DISCO DESBASTE 4 1/2"" x 1/4 x 7/8","2022-07-21 15:40:23.009313","2022-07-21 15:40:23.009317","4.33","0","0"
850,"DISCO DESBASTE ROJO","2022-07-21 15:40:23.017172","2022-07-21 15:40:23.017178","40","0","0"
851,"DISCO DIAMANTADO 4.1/2"""" TURBO UYUSTOOLS","2022-07-21 15:40:23.020678","2022-07-21 15:40:23.020683","0","0","0"
856,"DISCO PARA MADERA 7 1/4"" UYUSTOOLS 40DIENTES","2022-07-21 15:40:23.044412","2022-07-21 15:40:23.044417","11.5","19","0"
857,"DISCO ULTRA FINO DE CARBURO 9"" - P/FIERRO NORTON","2022-07-21 15:40:23.047885","2022-07-21 15:40:23.047889","0","0","0"
858,"DRIZA 1/2""","2022-07-21 15:40:23.054766","2022-07-21 15:40:23.05477","0","0","0"
859,"DRIZA 1/4""  PREMIUM","2022-07-21 15:40:23.05845","2022-07-21 15:40:23.058454","0","0","0"
860,"DRIZA 3/16 1KG EL ARQUERITO","2022-07-21 15:40:23.062047","2022-07-21 15:40:23.062052","21","0","0"
823,"DESARMADOR DOBLE PUNTA 205","2022-07-21 15:40:22.899378","2022-07-21 15:40:22.899382","2.5","3.5","-1"
790,"CUTER","2022-07-21 15:40:22.765111","2022-09-14 17:20:49.888595","0.67","1.5","24"
849,"DISCO DESBASTE GRIS","2022-07-21 15:40:23.013483","2022-07-21 15:40:23.013489","28","0","-1"
793,"CUTTER KNIFE","2022-07-21 15:40:22.776032","2022-08-05 15:16:00.334463","0.6","1.5","1"
784,"CURVA 3/4"" AGUA LIVIANO HECHIZO","2022-07-21 15:40:22.73776","2022-08-18 21:05:07.991644","1","4.5","1"
855,"DISCO PARA MADERA 7 1/4"" UYUSTOOLS","2022-07-21 15:40:23.038727","2022-07-21 15:40:23.038732","14","19","-1"
842,"DISCO CONCRETO CONTINUO PRO 4 1/2"" NORTON","2022-07-21 15:40:22.987119","2022-07-21 15:40:22.987124","8.67","0","-1"
786,"CURVA 3/4"" LUZ - GRIS PAVCO","2022-07-21 15:40:22.744803","2022-07-21 15:40:22.744808","0.36","1","-439"
781,"CURVA 1/2"" AGUA LIVIANO HECHIZO","2022-07-21 15:40:22.726451","2022-08-18 21:05:44.296889","1","2.5","1"
846,"DISCO DE CONCRETO 7""X 7/8"" UYUSTOOLS","2022-07-21 15:40:23.000867","2022-09-14 20:08:24.595162","14","21","5"
847,"DISCO DE CONCRETO 9""x 7/8"" UYUSTOOLS","2022-07-21 15:40:23.005727","2022-07-21 15:40:23.005731","18.97","0","-1"
844,"DISCO DE CONCRETO 4 1/2""X 7/8"" UYUSTOOLS","2022-07-21 15:40:22.994106","2022-07-21 15:40:22.99411","6","12","-6"
853,"DISCO FIERRO 7"" NORTON","2022-07-21 15:40:23.029629","2022-07-21 15:40:23.029634","6.1","11","-33"
861,"DRIZA 3/32  1KG EL ARQUERITO","2022-07-21 15:40:23.065821","2022-07-21 15:40:23.065825","22","0","0"
862,"DRIZA 3/8 1KG EL ARQUERITO","2022-07-21 15:40:23.070109","2022-07-21 15:40:23.070115","21","0","0"
863,"DRIZA 3/8""  PREMIUM","2022-07-21 15:40:23.076415","2022-07-21 15:40:23.076419","0","0","0"
864,"DRIZA 5/32 1KG EL ARQUERITO","2022-07-21 15:40:23.079557","2022-07-21 15:40:23.079561","18","0","0"
865,"DRIZA 7/16 1KG EL ARQUERITO","2022-07-21 15:40:23.082689","2022-07-21 15:40:23.082693","21","0","0"
866,"DUCHA PLASTICA C/CANASTILLA PESADO","2022-07-21 15:40:23.086276","2022-07-21 15:40:23.086282","0","0","0"
867,"DUCHA TERMICA LORENZETTY","2022-07-21 15:40:23.089642","2022-07-21 15:40:23.089646","46","0","0"
868,"DUCHAS COMPLETAS PVC","2022-07-21 15:40:23.093462","2022-07-21 15:40:23.093466","5","0","0"
870,"ELECTRODO PARA SOLDAR 1/8"" NAZCA(SUPERCITO","2022-07-21 15:40:23.104586","2022-07-21 15:40:23.104592","15.21","0","0"
872,"ELECTRODO PARA SOLDAR 3/32"" PUNTO AZUL","2022-07-21 15:40:23.111726","2022-07-21 15:40:23.111732","13.05","20","0"
873,"EMPAQUETADURA 1/2","2022-07-21 15:40:23.115201","2022-07-21 15:40:23.115205","8","0","0"
874,"ENCHUFE CIRCULAR SIMPLE NEGRO EPEM","2022-07-21 15:40:23.118691","2022-07-21 15:40:23.118695","0","0","0"
875,"ENCHUFE PLANO C/TIERRA NEGRO INDUST. DE JEBE","2022-07-21 15:40:23.122126","2022-07-21 15:40:23.122132","1.97","0","0"
876,"ENCHUFE PLANO SIMPLE NEGRO EPEM","2022-07-21 15:40:23.125674","2022-07-21 15:40:23.12568","0","0","0"
878,"ESCALERA  DE ALUMINIO MULTIPROPOSITO 150KG","2022-07-21 15:40:23.135034","2022-07-21 15:40:23.13504","285","0","0"
879,"ESCALERA  DE MADERA x 10psos","2022-07-21 15:40:23.140143","2022-07-21 15:40:23.140149","100","120","0"
880,"ESCALERA  DE MADERA x 7psos","2022-07-21 15:40:23.143656","2022-07-21 15:40:23.143662","70","84","0"
881,"ESCALERA  DE MADERA x 8psos","2022-07-21 15:40:23.147355","2022-07-21 15:40:23.14736","80","96","0"
882,"ESCOBA CHELITA C/MANGO METALICO","2022-07-21 15:40:23.151706","2022-07-21 15:40:23.151712","6.34","0","0"
884,"ESCOBA SUERPRACTIVA+RECOGEDOR","2022-07-21 15:40:23.158605","2022-07-21 15:40:23.158609","8.5","0","0"
885,"ESCOBA SUPERPRACTICA + RECOGEDOR","2022-07-21 15:40:23.162055","2022-07-21 15:40:23.162059","107.29","0","0"
886,"ESCOBILLA DE ACERO 3X14 BROCE","2022-07-21 15:40:23.165714","2022-07-21 15:40:23.16572","2.81","0","0"
887,"ESCOBILLA DE ACERO 3X14 C&A","2022-07-21 15:40:23.169228","2022-07-21 15:40:23.169232","1.29","0","0"
891,"ESCOBILLA DE COPA 3"" C&A","2022-07-21 15:40:23.188243","2022-07-21 15:40:23.188247","6.13","0","0"
892,"ESCOBILLA DE COPA 4"" BULLTOOLS","2022-07-21 15:40:23.200019","2022-07-21 15:40:23.200023","7","0","0"
893,"ESCOBILLA DE COPA 4"" C&A","2022-07-21 15:40:23.203594","2022-07-21 15:40:23.203598","8.5","0","0"
895,"ESCOBILLA DE COPA TRENZADO 41/2"" TRUPER","2022-07-21 15:40:23.210306","2022-07-21 15:40:23.210309","14.8","0","0"
896,"ESCOBILLA RUEDA 8"" NEGRO KAMASA","2022-07-21 15:40:23.213829","2022-07-21 15:40:23.213834","20.15","30","0"
897,"ESCOBON HUDE","2022-07-21 15:40:23.217215","2022-07-21 15:40:23.217219","0","0","0"
898,"ESCUADRA NRO 12""","2022-07-21 15:40:23.220707","2022-07-21 15:40:23.220713","5.5","15","0"
900,"ESCUADRA/CARPINTERO 24""x16"" - AMARILLO KAMASA","2022-07-21 15:40:23.227723","2022-07-21 15:40:23.227728","10.5","0","0"
902,"ESPARRAGO BASTON ""J"" 3/16 x 3""","2022-07-21 15:40:23.234782","2022-07-21 15:40:23.234787","0.07","0","0"
903,"ESPARRAGOS 3/4 X 1.80","2022-07-21 15:40:23.238961","2022-07-21 15:40:23.238965","3.3","0","0"
905,"ESPATULA 2"" TRUPER","2022-07-21 15:40:23.246344","2022-07-21 15:40:23.246348","0.76","0","0"
906,"ESPATULA 3""  MANGO DE GOMA","2022-07-21 15:40:23.24961","2022-07-21 15:40:23.249614","6","0","0"
910,"ESPATULA 4"" TRUPER","2022-07-21 15:40:23.264234","2022-07-21 15:40:23.26424","1.08","0","0"
912,"ESTANQUE C/TAPA JET PLUS BLANCO TREBOL","2022-07-21 15:40:23.271715","2022-07-21 15:40:23.271719","74","0","0"
913,"ESTANQUE C/TAPA JET PREMIUM BLANCO TREBOL","2022-07-21 15:40:23.275312","2022-07-21 15:40:23.275316","105","0","0"
914,"ESTANQUE C/TAPA RAPID JET PLUS BONE TREBOL","2022-07-21 15:40:23.278648","2022-07-21 15:40:23.278652","58","0","0"
915,"ESTANQUE FRESH BABY BLANCO TREBOL","2022-07-21 15:40:23.281877","2022-07-21 15:40:23.28188","89.4","0","0"
916,"ESTAÑO C/PASTA DE SOLDAR","2022-07-21 15:40:23.286231","2022-07-21 15:40:23.286237","4","0","0"
918,"ESTRIBO COLUMNA C2 8.5X26CM. BACO ASTM 6MMX20UND.","2022-07-21 15:40:23.293421","2022-07-21 15:40:23.293425","8.02","0","0"
919,"ESTRIBO COLUMNA E2 17X22CM. BACO ASTM 3/8""X10UND.","2022-07-21 15:40:23.297311","2022-07-21 15:40:23.297315","20.64","0","0"
920,"ESTRIBO COLUMNA E4 17X32CM. BACO ASTM 3/8""X10UND.","2022-07-21 15:40:23.300599","2022-07-21 15:40:23.300603","33","0","0"
921,"ETE DURALON DOMEST CALIB 35 T.8 (GUANTE)","2022-07-21 15:40:23.304105","2022-07-21 15:40:23.304109","6.67","0","0"
922,"ETE DURALON DOMEST CALIB 35 T.9 (GUANTE)","2022-07-21 15:40:23.307747","2022-07-21 15:40:23.307752","6.27","0","0"
924,"EXTENSION 3M VULCANIZADO","2022-07-21 15:40:23.315022","2022-07-21 15:40:23.315026","9.5","0","0"
925,"EXTENSION 3MTS","2022-07-21 15:40:23.318319","2022-07-21 15:40:23.318323","9","0","0"
926,"EXTENSION 4MTS","2022-07-21 15:40:23.322318","2022-07-21 15:40:23.322324","2.33","0","0"
928,"EXTENSION CHICO","2022-07-21 15:40:23.331353","2022-07-21 15:40:23.331357","3","0","0"
929,"EXTENSION ENCASTRE 1/2"" X 10"" TRUPER","2022-07-21 15:40:23.33558","2022-07-21 15:40:23.335584","9.69","0","0"
930,"EXTENSION ENCASTRE 1/2"" X 5"" TRUPER","2022-07-21 15:40:23.339352","2022-07-21 15:40:23.339356","6.21","0","0"
931,"EXTENSION GRANDE","2022-07-21 15:40:23.343207","2022-07-21 15:40:23.343213","4.5","0","0"
932,"EXTENSION TRIPLE SPARK.","2022-07-21 15:40:23.349338","2022-07-21 15:40:23.349342","2.28","0","0"
933,"EXTENSION X3MT","2022-07-21 15:40:23.35544","2022-07-21 15:40:23.355444","9","0","0"
934,"FIBRA ESPONJA ANATOMICA 6X CLASICA","2022-07-21 15:40:23.358863","2022-07-21 15:40:23.358867","1.07","0","0"
935,"FILTRO ROTOPLAST REPUESTO","2022-07-21 15:40:23.362484","2022-07-21 15:40:23.362489","25","0","0"
936,"FLUORESCENTE CIRCULAR 32W NEWSTAR","2022-07-21 15:40:23.366124","2022-07-21 15:40:23.366128","0","0","0"
937,"FLUORESCENTE CIRCULAR 32W PHILIPS","2022-07-21 15:40:23.36998","2022-07-21 15:40:23.369986","11","0","0"
923,"ETE DURALON DOMEST CALIB 35 T.9.5  (GUANTE)","2022-07-21 15:40:23.31146","2022-07-21 15:40:23.311466","5.86","0","-1"
883,"ESCOBA MIGUELON C/MANGO METALICO","2022-07-21 15:40:23.155239","2022-07-21 15:40:23.155244","10.89","14","-1"
888,"ESCOBILLA DE ACERO 4X14 BROCE","2022-07-21 15:40:23.173086","2022-09-01 19:43:02.725247","7.2","10","12"
894,"ESCOBILLA DE COPA TRENZADO 3"" TRUPER","2022-07-21 15:40:23.206886","2022-08-19 13:56:56.085389","14.8","17","1"
927,"EXTENSION 5MTS","2022-07-21 15:40:23.327188","2022-07-21 15:40:23.327192","12","0","-2"
869,"ECOTECHO P4 3X1.10 TRASLUCIDO BLANCO","2022-07-21 15:40:23.100828","2022-08-05 17:15:23.635613","32","40","5"
901,"ESFERICA DE 1/2"" CIM VAL","2022-07-21 15:40:23.231275","2022-08-09 13:40:05.989623","1","36","1"
899,"ESCUADRA NRO 24""","2022-07-21 15:40:23.224291","2022-08-15 14:25:09.071929","12.5","26","1"
877,"ENCHUFE PLANO VISION","2022-07-21 15:40:23.129387","2022-07-21 15:40:23.129393","0","0","-3"
911,"ESPONJA DE LIMPIEZA COLORES","2022-07-21 15:40:23.267865","2022-10-07 22:28:42.903366","0.2","1","-4"
890,"ESCOBILLA DE COPA 3"" KAIFEN","2022-07-21 15:40:23.18012","2022-08-19 13:58:00.717139","1","10","1"
889,"ESCOBILLA DE COPA 3"" BULLTOOLS","2022-07-21 15:40:23.176782","2022-07-21 15:40:23.176786","5","0","-1"
904,"ESPATULA 2"" M/MADERA KAMASA","2022-07-21 15:40:23.242786","2022-10-05 16:49:15.380912","1.95","4","24"
907,"ESPATULA 3"" C & A","2022-07-21 15:40:23.253178","2022-08-16 14:37:22.282058","1","5.5","-1"
871,"ELECTRODO PARA SOLDAR 1/8"" PUNTO AZUL","2022-07-21 15:40:23.108103","2022-07-21 15:40:23.108107","15","20","-2.5"
908,"ESPATULA 3"" M/MADERA KAMASA","2022-07-21 15:40:23.256816","2022-10-05 16:49:43.093164","3.5","6","12"
938,"FLUORESCENTE LINEAL LED 36W","2022-07-21 15:40:23.373234","2022-07-21 15:40:23.373238","10","0","0"
939,"FOCO 1 CONTACTO 24 VOLT","2022-07-21 15:40:23.376839","2022-07-21 15:40:23.376844","17","0","0"
940,"FOCO AHORRADOR 18W 2 UÑAS NEWSTAR","2022-07-21 15:40:23.380043","2022-07-21 15:40:23.380047","0","0","0"
942,"FOCO AHORRADOR 18W 2UÑAS PHELIX","2022-07-21 15:40:23.386599","2022-07-21 15:40:23.386606","4.48","0","0"
943,"FOCO AHORRADOR 18W HOME LIGHT","2022-07-21 15:40:23.389982","2022-07-21 15:40:23.389986","1.9","0","0"
944,"FOCO AHORRADOR 21W 3 UÑAS HOME LIGHT","2022-07-21 15:40:23.393523","2022-07-21 15:40:23.393528","0","0","0"
945,"FOCO AHORRADOR 27W 3 UÑAS HOME LIGHT","2022-07-21 15:40:23.3972","2022-07-21 15:40:23.397204","2.6","0","0"
946,"FOCO AHORRADOR 27W ESPIRAL ULIX","2022-07-21 15:40:23.401338","2022-07-21 15:40:23.401343","3.5","0","0"
947,"FOCO AHORRADOR 36W 2UÑAS PHELIX","2022-07-21 15:40:23.404869","2022-07-21 15:40:23.404874","4.09","0","0"
948,"FOCO AHORRADOR 36W ESPIRAL","2022-07-21 15:40:23.408096","2022-07-21 15:40:23.4081","6","0","0"
949,"FOCO AHORRADOR 36W ESPIRAL DURILUX","2022-07-21 15:40:23.411868","2022-07-21 15:40:23.411874","4.5","0","0"
950,"FOCO AHORRADOR 36W ESPIRAL DURILUX","2022-07-21 15:40:23.415555","2022-07-21 15:40:23.415561","0","0","0"
951,"FOCO AHORRADOR 36W ESPIRAL HOME LIGHT","2022-07-21 15:40:23.419565","2022-07-21 15:40:23.419569","3.5","0","0"
952,"FOCO AHORRADOR 85W ESPIRAL ULIX","2022-07-21 15:40:23.423054","2022-07-21 15:40:23.42306","9.5","0","0"
953,"FOCO DICROICA","2022-07-21 15:40:23.426542","2022-07-21 15:40:23.426546","0","0","0"
955,"FOCO LED 12 WHATS ASHUM","2022-07-21 15:40:23.434671","2022-07-21 15:40:23.434677","4","0","0"
956,"FOCO LED 13 WHATS","2022-07-21 15:40:23.438385","2022-07-21 15:40:23.438389","6","0","0"
958,"FOCO LED 15 WHATS ASHUM","2022-07-21 15:40:23.445189","2022-07-21 15:40:23.445194","4.75","0","0"
959,"FOCO LED 18 WHATS","2022-07-21 15:40:23.44891","2022-07-21 15:40:23.448914","6.33","0","0"
960,"FOCO LED 18 WHATS ASHUM","2022-07-21 15:40:23.452452","2022-07-21 15:40:23.452457","7","0","0"
961,"FOCO LED 36 WHATS","2022-07-21 15:40:23.456177","2022-07-21 15:40:23.456181","14.5","22","0"
962,"FOCO LED 38 WHATS","2022-07-21 15:40:23.460363","2022-07-21 15:40:23.460369","11","0","0"
963,"FOCO LED 45 WHATS","2022-07-21 15:40:23.46396","2022-07-21 15:40:23.463965","14","0","0"
965,"FOCO LED 6 WHATS.","2022-07-21 15:40:23.471333","2022-07-21 15:40:23.471337","4","0","0"
966,"FOCO LED 7 WHATS  ASHUM","2022-07-21 15:40:23.474784","2022-07-21 15:40:23.474788","3","0","0"
968,"FOCO LED 9 WHATS","2022-07-21 15:40:23.482378","2022-07-21 15:40:23.482383","4.3","0","0"
969,"FOCO LED 9 WHATS  ASHUM","2022-07-21 15:40:23.486913","2022-07-21 15:40:23.486918","3.5","0","0"
970,"FOCO LED INTELIGENTE RECARGABLE","2022-07-21 15:40:23.490456","2022-07-21 15:40:23.490461","9.5","0","0"
971,"FOCO LED PLATO 24w","2022-07-21 15:40:23.493766","2022-07-21 15:40:23.49377","11.5","0","0"
972,"FOCO LED PLATO 36W","2022-07-21 15:40:23.497223","2022-07-21 15:40:23.497227","15.5","0","0"
974,"FORMONES x jgo 3 pzas m/ azul","2022-07-21 15:40:23.503952","2022-07-21 15:40:23.503956","22.4","0","0"
975,"FRAGUA INTERIORES ARENA 1 KG CELIMA","2022-07-21 15:40:23.507651","2022-07-21 15:40:23.507656","3.02","0","0"
976,"FRAGUA INTERIORES BEIGE 1 KG CELIMA","2022-07-21 15:40:23.510976","2022-07-21 15:40:23.51098","3.52","0","0"
978,"FRAGUA INTERIORES BLANCO 1 KG NOVACERAM","2022-07-21 15:40:23.518269","2022-07-21 15:40:23.518275","2.5","0","0"
979,"FRAGUA INTERIORES CUERO 1 KG NOVACERAM","2022-07-21 15:40:23.522144","2022-07-21 15:40:23.52215","2.5","0","0"
980,"FRAGUA INTERIORES GRANIZO 1 KG CELIMA","2022-07-21 15:40:23.527125","2022-07-21 15:40:23.527131","3.52","0","0"
981,"FRAGUA INTERIORES HUESO 1 KG CELIMA","2022-07-21 15:40:23.530742","2022-07-21 15:40:23.530747","3.52","0","0"
982,"FRAGUA INTERIORES MARRON 1 KG CELIMA","2022-07-21 15:40:23.534789","2022-07-21 15:40:23.534794","3.52","0","0"
983,"FRAGUA INTERIORES MARRON 1 KG MARTELL","2022-07-21 15:40:23.538433","2022-07-21 15:40:23.538439","0","0","0"
985,"FRAGUA PORCELANA DERQUSA - BLANCO c. 1 KILO","2022-07-21 15:40:23.547667","2022-07-21 15:40:23.547671","1.3","0","0"
986,"FRAGUA PORCELANA EXTRA BLANCO 1 KG LOSARO","2022-07-21 15:40:23.551416","2022-07-21 15:40:23.55142","1.3","0","0"
987,"FRAGUA PORCELANA MARRON 1 KG CHEMA","2022-07-21 15:40:23.55764","2022-07-21 15:40:23.557646","5.5","0","0"
988,"FRAGUA PREMIUM ORANGE 1 KG CELIMA","2022-07-21 15:40:23.560985","2022-07-21 15:40:23.560991","4","0","0"
996,"FRAGUA SUPER PORCELANA CHOCOLATE 1 KG CHEMA","2022-07-21 15:40:23.593124","2022-07-21 15:40:23.59313","4.2","0","0"
997,"FRAGUA SUPER PORCELANA CREPUSCULO 1 KG CHEMA","2022-07-21 15:40:23.596682","2022-07-21 15:40:23.596686","4.2","0","0"
999,"FRAGUA SUPER PORCELANA GRIS 1 KG CHEMA","2022-07-21 15:40:23.605278","2022-07-21 15:40:23.605282","4.2","0","0"
1000,"FRAGUA SUPER PORCELANA GRIS OSCURO 1 KG CHEMA","2022-07-21 15:40:23.609095","2022-07-21 15:40:23.609099","4.41","0","0"
1003,"FRAGUA SUPER PORCELANA MADERA 1 KG CHEMA","2022-07-21 15:40:23.61886","2022-07-21 15:40:23.618864","4.38","0","0"
1004,"FRAGUA SUPER PORCELANA MARFIL 1 KG CHEMA","2022-07-21 15:40:23.622485","2022-07-21 15:40:23.622491","4.2","0","0"
1005,"FRAGUA SUPER PORCELANA NEGRA 1 KG CHEMA","2022-07-21 15:40:23.625938","2022-07-21 15:40:23.625943","4.29","0","0"
1006,"FRAGUA SUPER PORCELANA ROJO INTENSO 1 KG CHEMA","2022-07-21 15:40:23.62929","2022-07-21 15:40:23.629294","5.25","0","0"
1007,"FRAGUA SUPER PORCELANA TERRACOTA 1 KG CHEMA","2022-07-21 15:40:23.632837","2022-07-21 15:40:23.632843","4.41","0","0"
1008,"FRAGUA SUPER PORCELANA VERDE LIMON 1 KG CHEMA","2022-07-21 15:40:23.636183","2022-07-21 15:40:23.636187","5.07","0","0"
1010,"FRAGUADOR 21X16","2022-07-21 15:40:23.643527","2022-07-21 15:40:23.643533","8","14","0"
1012,"FRAGUADOR 30X20","2022-07-21 15:40:23.650616","2022-07-21 15:40:23.650621","13.5","18","0"
998,"FRAGUA SUPER PORCELANA CUERO 1 KG CHEMA","2022-07-21 15:40:23.600519","2022-09-22 22:34:50.673192","5.36","7.5","12"
954,"FOCO LED 12 WHATS","2022-07-21 15:40:23.430099","2022-08-16 14:33:17.670018","4.5","13","1"
973,"FORMADOR D/EMPAQUETADURAS 3H T/AVIACION ADEX","2022-07-21 15:40:23.50069","2022-07-21 15:40:23.500694","5.8","12","-2"
1011,"FRAGUADOR 22X11","2022-07-21 15:40:23.647202","2022-09-14 20:33:44.96761","8","14","6"
1009,"FRAGUADOR 20X7","2022-07-21 15:40:23.639901","2022-07-21 15:40:23.639907","5","10","-1"
967,"FOCO LED 7 WHATS  PHELIX","2022-07-21 15:40:23.478158","2022-08-16 14:34:54.454187","3.5","12","1"
989,"FRAGUA SUPER PORCELANA  AGUA MARINA 1 KG CHEMA","2022-07-21 15:40:23.565524","2022-09-02 13:21:50.159839","4.8","7.5","1"
977,"FRAGUA INTERIORES BLANCO 1 KG CELIMA","2022-07-21 15:40:23.514516","2022-07-21 15:40:23.51452","2.85","0","-1"
990,"FRAGUA SUPER PORCELANA ARENA 1 KG CHEMA","2022-07-21 15:40:23.568889","2022-09-02 13:22:03.034612","4.2","7.5","1"
991,"FRAGUA SUPER PORCELANA BEIGE 1 KG CHEMA","2022-07-21 15:40:23.572458","2022-09-02 13:22:12.92332","4.2","7.5","1"
993,"FRAGUA SUPER PORCELANA BLANCO HUMO 1 KG CHEMA","2022-07-21 15:40:23.5805","2022-09-02 13:22:23.507414","4.2","7.5","1"
994,"FRAGUA SUPER PORCELANA CASTAÑA 1 KG CHEMA","2022-07-21 15:40:23.583742","2022-09-02 13:22:33.922375","4.2","7.5","1"
995,"FRAGUA SUPER PORCELANA CHAMPANGE 1 KG CHEMA","2022-07-21 15:40:23.587238","2022-09-02 13:22:44.046334","4.2","7.5","1"
992,"FRAGUA SUPER PORCELANA BLANCO 1 KG CHEMA","2022-07-21 15:40:23.577022","2022-09-22 22:34:35.458077","4.57","7","36"
984,"FRAGUA INTERIORES NEGRO 1 KG CELIMA","2022-07-21 15:40:23.544131","2022-07-21 15:40:23.544135","2.89","0","-1"
957,"FOCO LED 15 WHATS","2022-07-21 15:40:23.441774","2022-09-14 19:45:46.537379","5.5","14","6"
1001,"FRAGUA SUPER PORCELANA GRIS PLATA 1 KG CHEMA","2022-07-21 15:40:23.612502","2022-09-22 22:35:05.621057","5.36","7.5","24"
1002,"FRAGUA SUPER PORCELANA HUESO 1 KG CHEMA","2022-07-21 15:40:23.61569","2022-09-22 22:35:27.08667","5.37","7.5","24"
964,"FOCO LED 5 WHATS.","2022-07-21 15:40:23.467885","2022-08-16 14:34:11.932292","3.5","6","0"
1013,"FRAGUADOR DE GOMA CHICO","2022-07-21 15:40:23.654072","2022-07-21 15:40:23.654078","4","0","0"
1014,"FRAGUADOR GRANDE","2022-07-21 15:40:23.657584","2022-07-21 15:40:23.657588","6.5","0","0"
1016,"FRANELA","2022-07-21 15:40:23.664079","2022-07-21 15:40:23.664083","0","0","0"
1017,"FROTACHO DE MADERA 15x20 HUAYACAN","2022-07-21 15:40:23.668076","2022-07-21 15:40:23.66808","12","0","0"
1018,"FROTACHO DE MADERA 17x25","2022-07-21 15:40:23.671855","2022-07-21 15:40:23.671861","12","0","0"
1019,"FROTACHO DE MADERA 20X30","2022-07-21 15:40:23.675289","2022-07-21 15:40:23.675294","15","0","0"
1020,"FROTACHO DE MADERA 38X24","2022-07-21 15:40:23.679234","2022-07-21 15:40:23.679238","17","24","0"
1021,"FROTACHO DE MADERA 40X26","2022-07-21 15:40:23.68268","2022-07-21 15:40:23.682684","18","22","0"
1022,"FROTACHO DE MADERA 7x38 HUAYACAN","2022-07-21 15:40:23.686488","2022-07-21 15:40:23.686492","0","0","0"
1024,"GABINETE ADOSABLE 2 POLOS","2022-07-21 15:40:23.693342","2022-07-21 15:40:23.693347","3.7","0","0"
1025,"GABINETE EMPOTRABLE 12 POLOS","2022-07-21 15:40:23.696771","2022-07-21 15:40:23.696775","16.5","0","0"
1026,"GABINETE EMPOTRABLE 3 POLOS","2022-07-21 15:40:23.699854","2022-07-21 15:40:23.699858","3.6","0","0"
1027,"GABINETE EMPOTRABLE 5 POLOS","2022-07-21 15:40:23.703234","2022-07-21 15:40:23.703238","6.7","0","0"
1028,"GABINETE EMPOTRABLE 8 POLOS DIN STAR ELECTRIC","2022-07-21 15:40:23.706509","2022-07-21 15:40:23.706514","11","0","0"
1029,"GABINETE TRIFASICO 3 POLOS","2022-07-21 15:40:23.709911","2022-07-21 15:40:23.709915","0","0","0"
1030,"GAMEZAN LITEX 0.65% 1 KG GAMEZAN","2022-07-21 15:40:23.713039","2022-07-21 15:40:23.713043","9","0","0"
1031,"GAMEZAN LITEX 5 % 1/2 KG. GAMEZAN","2022-07-21 15:40:23.716421","2022-07-21 15:40:23.716425","3.2","0","0"
1035,"GANCHO DE  CORTINA X DOC","2022-07-21 15:40:23.72949","2022-07-21 15:40:23.729494","0.02","2","0"
1036,"GANCHO INDUSTRIAL","2022-07-21 15:40:23.73293","2022-07-21 15:40:23.732934","8","15","0"
1037,"GLADE AROMA HAWAIIAN BREEZE 400ML","2022-07-21 15:40:23.73642","2022-07-21 15:40:23.736424","5.2","0","0"
1038,"GLADE AROMA LAVANDA 400ML","2022-07-21 15:40:23.739817","2022-07-21 15:40:23.739821","5.32","0","0"
1039,"GLADE AROMA LEMON FRESH 400ML","2022-07-21 15:40:23.743357","2022-07-21 15:40:23.743362","5.4","0","0"
1040,"GLADE AROMA MANZANA Y CANELA 400ML","2022-07-21 15:40:23.7466","2022-07-21 15:40:23.746604","5.2","0","0"
1041,"GLADE GEL ALEGRIA FLORAL 70G","2022-07-21 15:40:23.749912","2022-07-21 15:40:23.749916","3.99","0","0"
1042,"GLADE GEL FLORAL PERFECTION 70G","2022-07-21 15:40:23.753308","2022-07-21 15:40:23.753311","3.9","0","0"
